name,type,ownership,authority,status,longitude,latitude,F15Regions,DName2016,CName2016,SName2016,scode,costituenc,d,c,s,p,pc2016,mpopn,fpopn,SexRatio,tpopn,hf_id
Ewanga HC III,HC III,Government,MOH,Functional,31.46479,3.17724,WEST NILE,ARUA,MADI OKOLLO,EWANGA,303302,LOWER MADI COUNTY,ARUA,MADI-OKOLLO,EWANGA,ROGA,30330203,828,776.0,106.7,1604.0,HF2002
Oduobu HC III,HC III,Government,MOH,Functional,31.34723,3.1321,WEST NILE,ARUA,MADI OKOLLO,RIGBO,303308,LOWER MADI COUNTY,ARUA,MADI-OKOLLO,RIGBO,ODODU,30330805,1202,1104.0,108.9,2306.0,HF2003
Olujobo HC III,HC III,Government,MOH,Functional,31.40556,3.07374,WEST NILE,ARUA,MADI OKOLLO,RIGBO,303308,LOWER MADI COUNTY,ARUA,MADI-OKOLLO,RIGBO,ALIBA,30330801,3203,3372.0,95.0,6575.0,HF2004
St. Luke Katiyi HC III,HC III,Private Not For Profit,,Functional,31.06525,2.759,WEST NILE,ARUA,MADI OKOLLO,ULEPPI,303309,UPPER MADI COUNTY,ARUA,MADI-OKOLLO,ULEPPI,KATIYI,30330902,1450,1623.0,89.3,3073.0,HF2006
Bileafe HC III,HC III,Government,MOH,Functional,31.08472,3.10622,WEST NILE,ARUA,TEREGO,URIAMA,303406,TEREGO EAST COUNTY,ARUA,TEREGO,URIAMA,OTUMBARI,30340605,1790,1910.0,93.7,3700.0,HF2008
Kuluva HOSPITAL,General Hospital,Private Not For Profit,,Functional,30.93375,2.94981,WEST NILE,ARUA,VURRA,VURRA,303504,VURRA COUNTY,ARUA,VURRA,VURRA,KULUVA,30350406,1824,2175.0,83.9,3999.0,HF2009
Opia HC III,HC III,Government,MOH,Functional,30.90172,2.82491,WEST NILE,ARUA,VURRA,VURRA,303504,VURRA COUNTY,ARUA,VURRA,VURRA,OPIA,30350408,1860,1995.0,93.2,3855.0,HF2010
Agwatta HC III,HC III,Government,MOH,Functional,33.048827,1.984366,LANGO,DOKOLO,DOKOLO,AGWATA,317103,DOKOLO NORTH COUNTY,DOKOLO,DOKOLO,AGWATA,ADWOKI,31710302,1589,1655.0,96.0,3244.0,HF2015
Bata HC III,HC III,Government,MOH,Functional,33.208997,2.07534,LANGO,DOKOLO,DOKOLO,BATTA,317105,DOKOLO NORTH COUNTY,DOKOLO,DOKOLO,BATTA,TE-YAO,31710508,1029,998.0,103.1,2027.0,HF2018
Dokolo HC IV,HC IV,Government,MOH,Functional,33.17266,1.919833,LANGO,DOKOLO,DOKOLO,DOKOLO TC,317107,DOKOLO SOUTH COUNTY,DOKOLO,DOKOLO,DOKOLO TOWN COUNCIL,CENTRAL WARD,31710701,2744,3093.0,88.7,5837.0,HF2019
Kangai HC III,HC III,Government,MOH,Functional,33.03894,1.82251,LANGO,DOKOLO,DOKOLO,KANGAI,317108,DOKOLO SOUTH COUNTY,DOKOLO,DOKOLO,KANGAI,AYUNI,31710804,2069,2147.0,96.4,4216.0,HF2020
Kwera HC III,HC III,Government,MOH,Functional,33.029033,1.844153,LANGO,DOKOLO,DOKOLO,KWERA,317109,DOKOLO SOUTH COUNTY,DOKOLO,DOKOLO,KWERA,ANWANGI,31710903,1061,1122.0,94.6,2183.0,HF2021
Awach HC IV,HC IV,Government,MOH,Functional,32.40077,2.97058,ACHOLI,GULU,ASWA,AWACH,304101,ASWA COUNTY,GULU,ASWA,AWACH,PADUNY,30410102,2391,2686.0,89.0,5077.0,HF2027
Gulu  Military Hospital,General Hospital,Government,MOH,Functional,32.28098536,2.779666686,ACHOLI,GULU,GULU MUNICIPALITY,BAR DEGE DIVISION,304201,GULU MUNICIPALITY,GULU,GULU MUNICIPALITY,BAR-DEGE,KANYAGOGA,30420103,7077,6410.0,110.4,13487.0,HF2028
St. Mary's Hospital Lacor,General Hospital,Private Not For Profit,UCMB,Functional,32.25254,2.76599,ACHOLI,GULU,GULU MUNICIPALITY,BAR DEGE DIVISION,304201,GULU MUNICIPALITY,GULU,GULU MUNICIPALITY,BAR-DEGE,FOR GOD,30420102,4388,4641.0,94.5,9029.0,HF2029
Gulu Independent Hospital,General Hospital,Private For Profit,,Functional,32.29025,2.77957,ACHOLI,GULU,GULU MUNICIPALITY,BAR DEGE DIVISION,304201,GULU MUNICIPALITY,GULU,GULU MUNICIPALITY,BAR-DEGE,KASUBI,30420104,5771,6371.0,90.6,12142.0,HF2030
Bar-dege HC III,HC III,Government,MOH,Functional,32.29265,2.7977,ACHOLI,GULU,GULU MUNICIPALITY,BAR DEGE DIVISION,304201,GULU MUNICIPALITY,GULU,GULU MUNICIPALITY,BAR-DEGE,KASUBI,30420104,5771,6371.0,90.6,12142.0,HF2034
Bobi HC III,HC III,Government,MOH,Functional,32.35317,2.57074,ACHOLI,OMORO,OMORO,BOBI,331301,TOCHI COUNTY,OMORO,OMORO,BOBI,PAIDWE,33130102,4222,4441.0,95.1,8663.0,HF2039
Pabwo HC III,HC III,Government,MOH,Functional,32.21666,2.84431,ACHOLI,GULU,ASWA,BUNGATIRA,304102,ASWA COUNTY,GULU,ASWA,BUNGATIRA,PABWO,30410206,1656,1802.0,91.9,3458.0,HF2044
Lapainat HC III,HC III,Government,MOH,Functional,32.35757,2.72746,ACHOLI,OMORO,OMORO,KORO,331302,OMORO COUNTY,OMORO,OMORO,KORO,LAPAINAT WEST,33130205,2886,2936.0,98.3,5822.0,HF2049
Lanenobe HC III,HC III,Government,MOH,Functional,32.41954,2.63485,ACHOLI,OMORO,OMORO,LAKWANA,331303,OMORO COUNTY,OMORO,OMORO,LAKWANA,LANENOBER,33130301,829,891.0,93.0,1720.0,HF2053
Opit HC III,HC III,Government,UCMB,Functional,32.47537,2.61763,ACHOLI,OMORO,OMORO,OMORO TOWN COUNCIL,331307,OMORO COUNTY,OMORO,OMORO,OMORO TOWN COUNCIL,PARWECH,33130702,2157,2227.0,96.9,4384.0,HF2054
Lalogi HC IV,HC IV,Government,MOH,Functional,32.56665,2.63611,ACHOLI,OMORO,OMORO,OMORO TOWN COUNCIL,331307,OMORO COUNTY,OMORO,OMORO,OMORO TOWN COUNCIL,GEM,33130701,4001,4273.0,93.6,8274.0,HF2057
Laroo HC III,HC III,Government,MOH,Functional,32.32477,2.78843,ACHOLI,GULU,GULU MUNICIPALITY,LAROO DIVISION,304202,GULU MUNICIPALITY,GULU,GULU MUNICIPALITY,LAROO,PECE PRISON,30420203,4546,4549.0,99.9,9095.0,HF2066
Gulu Regional Referal Hospital,RR Hospital,Government,MOH,Functional,32.29853,2.78069,ACHOLI,GULU,GULU MUNICIPALITY,LAROO DIVISION,304202,GULU MUNICIPALITY,GULU,GULU MUNICIPALITY,LAROO,IRIAGA,30420202,3869,4211.0,91.9,8080.0,HF2067
Layibi Techo HC III,HC III,Government,MOH,Functional,32.29213,2.74853,ACHOLI,GULU,GULU MUNICIPALITY,LAYIBI DIVISION,304203,GULU MUNICIPALITY,GULU,GULU MUNICIPALITY,LAYIBI,TECHO,30420304,5220,5621.0,92.9,10841.0,HF2068
Gulu Prison HC III,HC III,Government,Prisons,Functional,32.29153,2.77277,ACHOLI,GULU,GULU MUNICIPALITY,BAR DEGE DIVISION,304201,GULU MUNICIPALITY,GULU,GULU MUNICIPALITY,BAR-DEGE,KANYAGOGA,30420103,7077,6410.0,110.4,13487.0,HF2069
Odek HC III,HC III,Government,MOH,Functional,32.7258,2.6851,ACHOLI,OMORO,OMORO,ODEK,331305,OMORO COUNTY,OMORO,OMORO,ODEK,PALARO,33130504,2886,2910.0,99.2,5796.0,HF2075
Ongako HC III,HC III,Government,MOH,Functional,32.22965,2.67768,ACHOLI,OMORO,OMORO,ONGAKO,331306,TOCHI COUNTY,OMORO,OMORO,ONGAKO,KAL,33130603,2338,2588.0,90.3,4926.0,HF2079
Cwero HC III,HC III,Government,MOH,Functional,32.51411,2.92257,ACHOLI,GULU,ASWA,PAICHO,304103,ASWA COUNTY,GULU,ASWA,PAICHO,PAGIK,30410304,2369,2442.0,97.0,4811.0,HF2083
Labworomor HC III,HC III,Government,MOH,Functional,32.36515,3.11752,ACHOLI,GULU,ASWA,PALARO,304104,ASWA COUNTY,GULU,ASWA,PALARO,LABWOROMOR,30410401,1815,1904.0,95.3,3719.0,HF2087
Patiko HC III,HC III,Government,MOH,Functional,32.34285,3.04914,ACHOLI,GULU,ASWA,PALARO,304104,ASWA COUNTY,GULU,ASWA,PALARO,OWALO,30410403,3203,2986.0,107.3,6189.0,HF2090
Aywee HC III,HC III,Government,MOH,Functional,32.31648,2.76039,ACHOLI,GULU,GULU MUNICIPALITY,PECE DIVISION,304204,GULU MUNICIPALITY,GULU,GULU MUNICIPALITY,PECE,TEGWANA,30420403,9734,10775.0,90.3,20509.0,HF2094
Kaabong HOSPITAL,General Hospital,Government,MOH,Functional,34.13121,3.51508,KARAMOJA,KAABONG,DODOTH,KAABONG TOWN COUNCIL,318102,DODOTH EAST COUNTY,KABONG,DODOTH,KAABONG TOWN COUNCIL,LOPUTUK,31810208,169,157.0,107.6,326.0,HF2099
Kaabong Mission HC III,HC III,Private Not For Profit,UCMB,Functional,34.1221297,3.525838,KARAMOJA,KAABONG,DODOTH,KAABONG TOWN COUNCIL,318102,DODOTH EAST COUNTY,KABONG,DODOTH,KAABONG TOWN COUNCIL,KOMURIA WEST,31810206,619,682.0,90.8,1301.0,HF2100
Kapedo HC III,HC III,Government,MOH,Functional,33.94341,3.6901,KARAMOJA,KAABONG,DODOTH,KAPEDO,318106,DODOTH WEST COUNTY,KABONG,DODOTH,KAPEDO,KOMOLICHER,31810603,1611,1754.0,91.8,3365.0,HF2105
Karenga HC IV,HC IV,Government,MOH,Functional,33.69555,3.56899,KARAMOJA,KAABONG,DODOTH,NAPORE KARENGA,318113,DODOTH WEST COUNTY,KABONG,DODOTH,NAPORE(KARENGA),KARENGA,31811302,1508,1636.0,92.2,3144.0,HF2108
Kathile HC III,HC III,Government,MOH,Functional,34.013407,3.685535,KARAMOJA,KAABONG,DODOTH,KATHILE,318107,DODOTH EAST COUNTY,KABONG,DODOTH,KATHILE,KATHILE,31810702,1738,1940.0,89.6,3678.0,HF2110
Loyoro HC III,HC III,Government,MOH,Functional,34.257421,3.351081,KARAMOJA,KAABONG,DODOTH,LOYORO,318112,DODOTH EAST COUNTY,KABONG,DODOTH,LOYORO,TOROI,31811203,530,619.0,85.6,1149.0,HF2117
Kopoth HC II,HC III,Government,MOH,Functional,34.12182,3.36756,KARAMOJA,KAABONG,DODOTH,SIDOK,318114,DODOTH EAST COUNTY,KABONG,DODOTH,SIDOK,LOCHEREP,31811403,460,521.0,88.3,981.0,HF2120
Kitgum-Matidi HC III,HC III,Government,MOH,Functional,33.04985,3.27122,ACHOLI,KITGUM,CHUA,KITGUM MATIDI,305101,CHUA WEST COUNTY,KITGUM,CHUA,KITIGUM MATIDI,IBAKARA,30510101,2680,2807.0,95.5,5487.0,HF2122
Kitgum HOSPITAL,General Hospital,Government,MOH,Functional,32.88092,3.29792,ACHOLI,KITGUM,KITGUM MUNICIPALITY,CENTRAL DIVISION,305201,KITGUM MUNICIPALITY,KITGUM,KITGUM MUNICIPALITY,CENTRAL DIVISION,WESTLAND B,30520103,2276,2185.0,104.2,4461.0,HF2124
St. Joseph'S Kitgum HOSPITAL,General Hospital,Private Not For Profit,UCMB,Functional,32.89112,3.30583,ACHOLI,KITGUM,KITGUM MUNICIPALITY,PAGER DIVISION,305202,KITGUM MUNICIPALITY,KITGUM,KITGUM MUNICIPALITY,PAGER DIVISION,PONGDWONG,30520204,1587,1819.0,87.2,3406.0,HF2125
Pajimo HC III,HC III,Government,MOH,Functional,32.80113,3.32746,ACHOLI,KITGUM,CHUA,LABONGO AKWANG,305102,CHUA WEST COUNTY,KITGUM,CHUA,LABONGO AKWANG,PAJIMO,30510204,2786,2994.0,93.1,5780.0,HF2130
Okidi HC III,HC III,Government,MOH,Functional,32.82327,3.2145,ACHOLI,KITGUM,CHUA,LABONGO AMIDA,305103,CHUA WEST COUNTY,KITGUM,CHUA,LABONGO AMIDA,OKIDI,30510305,1482,1563.0,94.8,3045.0,HF2133
Loborom HC III,HC III,Government,MOH,Functional,32.90965,3.3761,ACHOLI,KITGUM,CHUA,LABONGO LAYAMO,305104,CHUA WEST COUNTY,KITGUM,CHUA,LABONGO LAYAMO,OCETTOKE,30510401,1212,1297.0,93.4,2509.0,HF2134
Akuna Laber HC III,HC III,Government,MOH,Functional,33.0968152,3.2076572,ACHOLI,KITGUM,CHUA,LAGORO,305105,CHUA WEST COUNTY,KITGUM,CHUA,LAGORO,LABER,30510501,1743,1695.0,102.8,3438.0,HF2136
Mucwini HC III,HC III,Government,MOH,Functional,33.02214,3.41364,ACHOLI,KITGUM,CHUA,MUCWINI,305106,CHUA EAST COUNTY,KITGUM,CHUA,MUCWINI,YEPA,30510609,1513,1540.0,98.2,3053.0,HF2139
Naam Okora HC IV,HC IV,Government,MOH,Functional,33.33844,3.35185,ACHOLI,KITGUM,CHUA,NAMOKORA,305107,CHUA EAST COUNTY,KITGUM,CHUA,NAMOKORA,PAGWOK,30510702,2518,2620.0,96.1,5138.0,HF2140
Omiya Anyima HC III,HC III,Government,MOH,Functional,33.20667,3.27004,ACHOLI,KITGUM,CHUA,OMIYA ANYIMA,305108,CHUA EAST COUNTY,KITGUM,CHUA,OMIYA ANYIMA,PANYUM-PELLA,30510804,3028,3287.0,92.1,6315.0,HF2141
Orom HC III,HC III,Government,MOH,Functional,33.46668,3.41203,ACHOLI,KITGUM,CHUA,OROM,305109,CHUA EAST COUNTY,KITGUM,CHUA,OROM,LOLIA,30510903,2610,2931.0,89.0,5541.0,HF2143
Gborokolongo HC III,HC III,Government,MOH,Functional,31.063338,3.431915,WEST NILE,KOBOKO,KOBOKO,ABUKU,319101,KOBOKO NORTH COUNTY,KOBOKO,KOBOKO,ABUKU,NYORI-CHEKU,31910104,1147,1240.0,92.5,2387.0,HF2144
Koboko Hospital,General Hospital,Government,Local Government,Functional,30.95937,3.40942,WEST NILE,KOBOKO,KOBOKO MUNICIPALITY,SOUTHERN DIVISION,319202,KOBOKO MUNICIPALITY,KOBOKO,KOBOKO MUNICIPALITY,SOUTHERN,APA WARD,31920201,3015,3127.0,96.4,6142.0,HF2145
Lobule HC III,HC III,Government,MOH,Functional,31.02399,3.389,WEST NILE,KOBOKO,KOBOKO,LOBULE,319105,KOBOKO NORTH COUNTY,KOBOKO,KOBOKO,LOBULE,PONYURA,31910507,1414,1355.0,104.4,2769.0,HF2148
Opeta HC III GOVT (Kole),HC III,Government,MOH,Functional,32.71546,2.44086,LANGO,KOLE,KOLE,ABOKE,325101,KOLE NORTH COUNTY,KOLE,KOLE,ABOKE,OPETA,32510105,4109,4226.0,97.2,8335.0,HF2151
Aboke HC IV,HC IV,Government,MOH,Functional,32.6813,2.3513,LANGO,KOLE,KOLE,ABOKE,325101,KOLE NORTH COUNTY,KOLE,KOLE,ABOKE,OGWANGACUMA,32510104,4487,4853.0,92.5,9340.0,HF2152
Akalo HC III,HC III,Government,MOH,Functional,32.83888,2.14899,LANGO,KOLE,KOLE,AKALO,325102,KOLE SOUTH COUNTY,KOLE,KOLE,AKALO,ADYANG,32510202,3339,3558.0,93.8,6897.0,HF2153
Alito HC III,HC III,Government,MOH,Functional,32.85962,2.44245,LANGO,KOLE,KOLE,ALITO,325103,KOLE NORTH COUNTY,KOLE,KOLE,ALITO,APILOGURO,32510304,1872,1772.0,105.6,3644.0,HF2155
Apalabarowo HC III,HC III,Government,MOH,Functional,32.75773,2.35608,LANGO,KOLE,KOLE,ALITO,325103,KOLE NORTH COUNTY,KOLE,KOLE,ALITO,APALA,32510303,3469,3555.0,97.6,7024.0,HF2156
Bala HC III,HC III,Government,MOH,Functional,32.73825,2.19306,LANGO,KOLE,KOLE,BALA,325105,KOLE SOUTH COUNTY,KOLE,KOLE,BALA,AUMI,32510504,4064,4318.0,94.1,8382.0,HF2159
Kacheri  HC III,HC III,Government,MOH,Functional,33.92895,3.1653,KARAMOJA,KOTIDO,JIE,KACHERI,306101,JIE COUNTY,KOTIDO,JIE,KACHERI,KACHERI,30610101,5924,7082.0,83.6,13006.0,HF2163
Lokitelaebu HC III,HC III,Government,MOH,Functional,34.00117,2.98911,KARAMOJA,KOTIDO,JIE,KOTIDO,306102,JIE COUNTY,KOTIDO,JIE,KOTIDO,LOKITELAEBU,30610202,3780,4675.0,80.9,8455.0,HF2165
Kanawat HC III,HC III,Private Not For Profit,UCMB,Functional,34.08613,2.99831,KARAMOJA,KOTIDO,KOTIDO MUNICIPALITY,KANAWAT DIVISION,306202,KOTIDO MUNICIPALITY,KOTIDO,KOTIDO MUNICIPALITY,KANAWAT DIVISION,KANAWAT,30620201,3301,3655.0,90.3,6956.0,HF2166
Kotido HC IV,HC IV,Government,MOH,Functional,34.11676,3.01504,KARAMOJA,KOTIDO,KOTIDO MUNICIPALITY,CENTRAL DIVISION,306201,KOTIDO MUNICIPALITY,KOTIDO,KOTIDO MUNICIPALITY,CENTRAL DIVISION,KOTIDO NORTH,30620103,502,598.0,83.9,1100.0,HF2167
Nakapelimoru HC III,HC III,Government,MOH,Functional,34.19265,2.9909,KARAMOJA,KOTIDO,JIE,NAKAPELIMORU,306104,JIE COUNTY,KOTIDO,JIE,NAKAPELIMORU,POTONGOR,30610402,2227,2969.0,75.0,5196.0,HF2169
Napumpum HC III,HC III,Government,MOH,Functional,34.11916,2.92846,KARAMOJA,KOTIDO,JIE,PANYANGARA,306105,JIE COUNTY,KOTIDO,JIE,PANYANGARA,LOPOSA,30610503,4577,5330.0,85.9,9907.0,HF2172
Panyangara HC III,HC III,Government,MOH,Functional,34.14094,2.96638,KARAMOJA,KOTIDO,KOTIDO MUNICIPALITY,KAPADAKOOK DIVISION,306203,KOTIDO MUNICIPALITY,KOTIDO,KOTIDO MUNICIPALITY,KAPADAKOOK DIVISION,LOLETIO,30620302,5013,4940.0,101.5,9953.0,HF2173
Rengen HC III,HC III,Government,MOH,Functional,34.10419,3.06603,KARAMOJA,KOTIDO,JIE,RENGEN,306103,JIE COUNTY,KOTIDO,JIE,RENGEN,LOKADELI,30610302,3435,3570.0,96.2,7005.0,HF2177
Lamwo Agoro HC III GOVT,HC III,Government,MOH,Functional,33.01783,3.80292,ACHOLI,LAMWO,LAMWO,AGORO,326101,LAMWO COUNTY,LAMWO,LAMWO,AGORO,POBAR,32610105,2444,2742.0,89.1,5186.0,HF2180
Lokung HC III,HC III,Government,MOH,Functional,32.7073,3.59514,ACHOLI,LAMWO,LAMWO,LOKUNG,326106,LAMWO COUNTY,LAMWO,LAMWO,LOKUNG,OLEBI,32610207,850,963.0,88.3,1813.0,HF2184
Madi-Opei HC IV,HC IV,Government,MOH,Functional,33.08724,3.60708,ACHOLI,LAMWO,LAMWO,MADI  OPEI,326104,LAMWO COUNTY,LAMWO,LAMWO,MADI OPEI,MADI OPEI TOWN BOARD,32610402,1933,2085.0,92.7,4018.0,HF2186
St. Peter And Paul HC III,HC III,Private Not For Profit,UCMB,Functional,32.82464,3.48533,ACHOLI,LAMWO,LAMWO,PADIBE TOWN COUNCIL,326111,LAMWO COUNTY,LAMWO,LAMWO,PADIBE TOWN COUNCIL,ATWOL,32611101,1091,1206.0,90.5,2297.0,HF2189
Padibe HC IV,HC IV,Government,MOH,Functional,32.827148,3.475195,ACHOLI,LAMWO,LAMWO,PADIBE TOWN COUNCIL,326111,LAMWO COUNTY,LAMWO,LAMWO,PADIBE TOWN COUNCIL,KAMAMA,32611104,962,1121.0,85.8,2083.0,HF2190
Padibe West HC III,HC III,Government,MOH,Functional,32.81643,3.4872,ACHOLI,LAMWO,LAMWO,PADIBE TOWN COUNCIL,326111,LAMWO COUNTY,LAMWO,LAMWO,PADIBE TOWN COUNCIL,ATWOL,32611101,1091,1206.0,90.5,2297.0,HF2192
Palabek-Gem HC III,HC III,Government,MOH,Functional,32.65234,3.37839,ACHOLI,LAMWO,LAMWO,PALABEK GEM,326103,LAMWO COUNTY,LAMWO,LAMWO,PALABEK GEM,MOROTO,32610304,2267,2397.0,94.6,4664.0,HF2194
Palabek-Kal HC III,HC III,Government,MOH,Functional,32.56768,3.36219,ACHOLI,LAMWO,LAMWO,PALABEK GEM,326103,LAMWO COUNTY,LAMWO,LAMWO,PALABEK GEM,ANAKA,32610301,1548,1568.0,98.7,3116.0,HF2197
Palabek Ogili HC III,HC III,Government,MOH,Functional,32.49802,3.4096,ACHOLI,LAMWO,LAMWO,PALABEK OGILI,326109,LAMWO COUNTY,LAMWO,LAMWO,PALABEK OGILI,LUGWAR,32610902,935,1013.0,92.3,1948.0,HF2198
Paloga HC III,HC III,Government,MOH,Functional,32.94306,3.5952,ACHOLI,LAMWO,LAMWO,PALOGA,326110,LAMWO COUNTY,LAMWO,LAMWO,PALOGA,PALUGA,32611001,1994,2249.0,88.7,4243.0,HF2199
Boroboro HC III,HC III,Private Not For Profit,,Functional,32.92797,2.19383,LANGO,LIRA,ERUTE,ADEKOKWOK,307101,ERUTE COUNTY SOUTH,LIRA,ERUTE,ADEKOKWOK,BOROBORO WEST,30710106,2680,2794.0,95.9,5474.0,HF2202
Lira Prisons HC III,HC III,Government,Prisons,,32.90019,2.2536,LANGO,LIRA,LIRA  MUNICIPALITY,ADYEL DIVISION,307201,LIRA MUNICIPALITY,LIRA,LIRA MUNICIPALITY,ADYEL DIVISION,JUNIOR QUARTERS,30720102,2084,1816.0,114.8,3900.0,HF2204
Ayira Health Services,HC IV,Private For Profit,,Functional,32.89498,2.26901,LANGO,LIRA,LIRA  MUNICIPALITY,ADYEL DIVISION,307201,LIRA MUNICIPALITY,LIRA,LIRA MUNICIPALITY,ADYEL DIVISION,AKWOYO,30720101,3246,3575.0,90.8,6821.0,HF2205
Lira REGIONAL REF HOSPITAL,RR Hospital,Government,MOH,Functional,32.90135,2.25553,LANGO,LIRA,LIRA  MUNICIPALITY,ADYEL DIVISION,307201,LIRA MUNICIPALITY,LIRA,LIRA MUNICIPALITY,ADYEL DIVISION,JUNIOR QUARTERS,30720102,2084,1816.0,114.8,3900.0,HF2206
Agali HC III,HC III,Government,MOH,Functional,33.11322,2.1275,LANGO,LIRA,ERUTE,AGALI,307102,ERUTE COUNTY SOUTH,LIRA,ERUTE,AGALI,OCAMONYANG,30710205,2004,2045.0,98.0,4049.0,HF2207
Amach HC IV,HC IV,Government,MOH,Functional,33.00555,2.11163,LANGO,LIRA,ERUTE,AMACH,307104,ERUTE COUNTY SOUTH,LIRA,ERUTE,AMACH,AYACH,30710405,2851,2906.0,98.1,5757.0,HF2211
Aromo HC III,HC III,Government,MOH,Functional,32.82068,2.61719,LANGO,LIRA,ERUTE,AROMO,307105,ERUTE COUNTY NORTH,LIRA,ERUTE,AROMO,OTARA,30710507,1459,1625.0,89.8,3084.0,HF2214
Barr HC III,HC III,Government,MOH,Functional,33.03928,2.25043,LANGO,LIRA,ERUTE,BARR,307106,ERUTE COUNTY SOUTH,LIRA,ERUTE,BARR,AYIRA,30710605,1840,1975.0,93.2,3815.0,HF2217
Lira Barracks HC III,HC III,Government,MOH,Functional,32.90985,2.24547,LANGO,LIRA,LIRA  MUNICIPALITY,CENTRAL DIVISION,307202,LIRA MUNICIPALITY,LIRA,LIRA MUNICIPALITY,CENTRAL DIVISION,SENIOR QUARTERS,30720204,1373,1344.0,102.2,2717.0,HF2220
Lira Medical Centre Ltd HC III,HC III,Private For Profit,,Functional,32.90658,2.24702,LANGO,LIRA,LIRA  MUNICIPALITY,CENTRAL DIVISION,307202,LIRA MUNICIPALITY,LIRA,LIRA MUNICIPALITY,CENTRAL DIVISION,SENIOR QUARTERS,30720204,1373,1344.0,102.2,2717.0,HF2221
PAG Mission HC IV,HC IV,Private Not For Profit,UPMB,Functional,32.89773,2.23864,LANGO,LIRA,LIRA  MUNICIPALITY,CENTRAL DIVISION,307202,LIRA MUNICIPALITY,LIRA,LIRA MUNICIPALITY,CENTRAL DIVISION,TE-OBIA,30720205,1435,1266.0,113.3,2701.0,HF2222
Barapwo HC III,HC III,Government,MOH,Functional,32.83556,2.2534,LANGO,LIRA,ERUTE,LIRA,307107,ERUTE COUNTY SOUTH,LIRA,ERUTE,LIRA,BARAPWO,30710703,3504,3822.0,91.7,7326.0,HF2223
Amuca SDA HC III,HC III,Private Not For Profit,,Functional,32.85441,2.26656,LANGO,LIRA,ERUTE,LIRA,307107,ERUTE COUNTY SOUTH,LIRA,ERUTE,LIRA,BARAPWO,30710703,3504,3822.0,91.7,7326.0,HF2224
Ongica HC III,HC III,Government,MOH,Functional,32.96517,2.29165,LANGO,LIRA,ERUTE,NGETTA,307108,ERUTE COUNTY SOUTH,LIRA,ERUTE,NGETTA,ONGICA,30710804,2634,2740.0,96.1,5374.0,HF2225
Ngetta HC III,HC III,Private Not For Profit,UCMB,Functional,32.92578,2.31442,LANGO,LIRA,ERUTE,NGETTA,307108,ERUTE COUNTY SOUTH,LIRA,ERUTE,NGETTA,ANYANGAPUC,30710801,3494,4032.0,86.7,7526.0,HF2226
Ogur HC IV,HC IV,Government,MOH,Functional,32.93588,2.44195,LANGO,LIRA,ERUTE,OGUR,307109,ERUTE COUNTY NORTH,LIRA,ERUTE,OGUR,OGUR,30710908,2018,2181.0,92.5,4199.0,HF2228
Ober HC III,HC III,Government,MOH,Functional,32.87364,2.25697,LANGO,LIRA,LIRA  MUNICIPALITY,OJWINA DIVISION,307203,LIRA MUNICIPALITY,LIRA,LIRA MUNICIPALITY,OJWINA DIVISION,OBER,30720305,6743,7724.0,87.3,14467.0,HF2230
Charis HC III,HC III,Private For Profit,,Functional,32.88631,2.2461,LANGO,LIRA,LIRA  MUNICIPALITY,OJWINA DIVISION,307203,LIRA MUNICIPALITY,LIRA,LIRA MUNICIPALITY,OJWINA DIVISION,OBER,30720305,6743,7724.0,87.3,14467.0,HF2231
Ayago HC III,HC III,Government,MOH,Functional,32.91678,2.25021,LANGO,LIRA,LIRA  MUNICIPALITY,RAILWAY DIVISION,307204,LIRA MUNICIPALITY,LIRA,LIRA MUNICIPALITY,RAILWAYS DIVISION,RAILWAY QUARTERS,30720403,595,683.0,87.1,1278.0,HF2232
Nyadri HC III,HC III,Government,MOH,Functional,30.94922,3.21576,WEST NILE,MARACHA,MARACHA,NYADRI,320103,MARACHA EAST COUNTY,MARACHA,MARACHA,NYADRI,BARIA,32010301,1956,2092.0,93.5,4048.0,HF2234
Tara HC III,HC III,Government,MOH,Functional,31.03359,3.31278,WEST NILE,MARACHA,MARACHA,TARA,320107,MARACHA EAST COUNTY,MARACHA,MARACHA,TARA,PAJAMA,32010704,1363,1529.0,89.1,2892.0,HF2235
Wadra HC III,HC III,Government,MOH,Functional,31.0078,3.26021,WEST NILE,MARACHA,MARACHA,YIVU,320108,MARACHA EAST COUNTY,MARACHA,MARACHA,YIVU,OKUVU,32010806,1970,2153.0,91.5,4123.0,HF2238
Nadunget HC III,HC III,Government,MOH,Functional,34.55961,2.522665,KARAMOJA,MOROTO,MATHENIKO,NADUNGET,308102,MATHENIKO COUNTY,MOROTO,MATHENIKO,NADUNGET,NADUNGET,30810205,4445,4951.0,89.8,9396.0,HF2240
Aliba HC III,HC III,Government,MOH,Functional,31.53118,3.22009,WEST NILE,MOYO,OBONGI,ALIBA,309101,OBONGI COUNTY,MOYO,OBONGI,ALIBA,ARINGAJOBI,30910101,2126,2067.0,102.9,4193.0,HF2242
Dufile HC III,HC III,Government,MOH,Functional,31.8872,3.56936,WEST NILE,MOYO,WEST MOYO,DIFULE,309201,WEST MOYO COUNTY,MOYO,WEST MOYO,LAROPI,PANYANGA,30920204,940,962.0,97.7,1902.0,HF2245
